variable,x,y
roadDens,-0.08199999928474426,2.1149749954929575E-5
roadDens,-0.08003199930191039,2.1149749954929575E-5
roadDens,-0.07806399931907654,2.1149749954929575E-5
roadDens,-0.07609599933624267,2.1149749954929575E-5
roadDens,-0.07412799935340882,2.1149749954929575E-5
roadDens,-0.07215999937057495,2.1149749954929575E-5
roadDens,-0.0701919993877411,2.1149749954929575E-5
roadDens,-0.06822399940490723,2.1149749954929575E-5
roadDens,-0.06625599942207336,2.1149749954929575E-5
roadDens,-0.0642879994392395,2.1149749954929575E-5
roadDens,-0.062319999456405636,2.1149749954929575E-5
roadDens,-0.06035199947357178,2.1149749954929575E-5
roadDens,-0.058383999490737915,2.1149749954929575E-5
roadDens,-0.05641599950790405,2.1149749954929575E-5
roadDens,-0.05444799952507019,2.1149749954929575E-5
roadDens,-0.052479999542236325,2.1149749954929575E-5
roadDens,-0.050511999559402464,2.1149749954929575E-5
roadDens,-0.04854399957656861,2.1149749954929575E-5
roadDens,-0.04657599959373474,2.1149749954929575E-5
roadDens,-0.04460799961090088,2.1149749954929575E-5
roadDens,-0.04263999962806701,2.1149749954929575E-5
roadDens,-0.04067199964523315,2.1149749954929575E-5
roadDens,-0.0387039996623993,2.1149749954929575E-5
roadDens,-0.03673599967956543,2.1149749954929575E-5
roadDens,-0.03476799969673157,2.1149749954929575E-5
roadDens,-0.03279999971389771,2.1149749954929575E-5
roadDens,-0.03083199973106384,2.1149749954929575E-5
roadDens,-0.028863999748229986,2.1149749954929575E-5
roadDens,-0.026895999765396125,2.1149749954929575E-5
roadDens,-0.024927999782562257,2.1149749954929575E-5
roadDens,-0.022959999799728396,2.1149749954929575E-5
roadDens,-0.02099199981689453,2.1149749954929575E-5
roadDens,-0.019023999834060668,2.1149749954929575E-5
roadDens,-0.017055999851226814,2.1149749954929575E-5
roadDens,-0.01508799986839296,2.1149749954929575E-5
roadDens,-0.013119999885559078,2.1149749954929575E-5
roadDens,-0.011151999902725224,2.1149749954929575E-5
roadDens,-0.009183999919891356,2.1149749954929575E-5
roadDens,-0.007215999937057502,2.1149749954929575E-5
roadDens,-0.005247999954223648,2.1149749954929575E-5
roadDens,-0.003279999971389766,2.1149749954929575E-5
roadDens,-0.001311999988555912,2.1149749954929575E-5
roadDens,6.55999994277956E-4,2.1356028810259886E-5
roadDens,0.00262399997711181,2.1984677005093545E-5
roadDens,0.004591999959945664,2.2628228180110455E-5
roadDens,0.006559999942779532,2.3286907889996655E-5
roadDens,0.0085279999256134,2.3960945327416994E-5
roadDens,0.010495999908447268,2.465056604705751E-5
roadDens,0.012463999891281122,2.5355995603604242E-5
roadDens,0.014431999874114976,2.6077457732753828E-5
roadDens,0.016399999856948844,2.6815177989192307E-5
roadDens,0.01836799983978271,2.7569376470637508E-5
roadDens,0.02033599982261658,2.834027327480726E-5
roadDens,0.022303999805450433,2.9128086680429988E-5
roadDens,0.024271999788284288,2.9933033147244714E-5
roadDens,0.026239999771118155,3.075532367802225E-5
roadDens,0.02820799975395201,3.1595172913512215E-5
roadDens,0.03017599973678589,3.24527827615384E-5
roadDens,0.032143999719619745,3.332836786285043E-5
roadDens,0.0341119997024536,3.422212103032507E-5
roadDens,0.03607999968528747,3.513424962875433E-5
roadDens,0.03804799966812132,3.606493919505738E-5
roadDens,0.0400159996509552,3.70143934560474E-5
roadDens,0.04198399963378906,3.7982787034707144E-5
